Iterations; Iterationswithoutimprovement; Evaluations;caccC1; caccOmegaN; caccXi
546; 196; 2180;0.339412; 1.75209; 2.09145
546; 196; 2184;0.339412; 1.75209; 2.09145
546; 196; 2184;0.339412; 1.75209; 2.09145
547; 197; 2184;0.339412; 1.75209; 2.09145
547; 197; 2188;0.339412; 1.75209; 2.09145
547; 197; 2188;0.339412; 1.75209; 2.09145
548; 198; 2188;0.339412; 1.75209; 2.09145
548; 198; 2192;0.339412; 1.75209; 2.09145
548; 198; 2192;0.339412; 1.75209; 2.09145
549; 199; 2192;0.339412; 1.75209; 2.09145
549; 199; 2196;0.339412; 1.75209; 2.09145
549; 199; 2196;0.339412; 1.75209; 2.09145
550; 200; 2196;0.339412; 1.75209; 2.09145
550; 200; 2200;0.339412; 1.75209; 2.09145
550; 200; 2200;0.339412; 1.75209; 2.09145
551; 201; 2200;0.339412; 1.75209; 2.09145
551; 201; 2204;0.339412; 1.75209; 2.09145
551; 201; 2204;0.339412; 1.75209; 2.09145
552; 202; 2204;0.339412; 1.75209; 2.09145
552; 202; 2208;0.339412; 1.75209; 2.09145
552; 202; 2208;0.339412; 1.75209; 2.09145
553; 203; 2208;0.339412; 1.75209; 2.09145
553; 203; 2212;0.339412; 1.75209; 2.09145
553; 203; 2212;0.339412; 1.75209; 2.09145
554; 204; 2212;0.339412; 1.75209; 2.09145
554; 204; 2216;0.339412; 1.75209; 2.09145
554; 204; 2216;0.339412; 1.75209; 2.09145
555; 205; 2216;0.339412; 1.75209; 2.09145
555; 205; 2220;0.339412; 1.75209; 2.09145
555; 205; 2220;0.339412; 1.75209; 2.09145
556; 206; 2220;0.339412; 1.75209; 2.09145
556; 206; 2224;0.339412; 1.75209; 2.09145
556; 206; 2224;0.339412; 1.75209; 2.09145
557; 207; 2224;0.339412; 1.75209; 2.09145
557; 207; 2228;0.339412; 1.75209; 2.09145
557; 207; 2228;0.339412; 1.75209; 2.09145
558; 208; 2228;0.339412; 1.75209; 2.09145
558; 208; 2232;0.339412; 1.75209; 2.09145
558; 208; 2232;0.339412; 1.75209; 2.09145
559; 209; 2232;0.339412; 1.75209; 2.09145
559; 209; 2236;0.339412; 1.75209; 2.09145
559; 209; 2236;0.339412; 1.75209; 2.09145
560; 210; 2236;0.339412; 1.75209; 2.09145
560; 210; 2240;0.339412; 1.75209; 2.09145
560; 210; 2240;0.339412; 1.75209; 2.09145
561; 211; 2240;0.339412; 1.75209; 2.09145
561; 211; 2244;0.339412; 1.75209; 2.09145
561; 211; 2244;0.339412; 1.75209; 2.09145
562; 212; 2244;0.339412; 1.75209; 2.09145
562; 212; 2248;0.339412; 1.75209; 2.09145
562; 212; 2248;0.339412; 1.75209; 2.09145
563; 213; 2248;0.339412; 1.75209; 2.09145
563; 213; 2252;0.339412; 1.75209; 2.09145
563; 213; 2252;0.339412; 1.75209; 2.09145
564; 214; 2252;0.339412; 1.75209; 2.09145
564; 214; 2256;0.339412; 1.75209; 2.09145
564; 214; 2256;0.339412; 1.75209; 2.09145
565; 215; 2256;0.339412; 1.75209; 2.09145
565; 215; 2260;0.339412; 1.75209; 2.09145
565; 215; 2260;0.339412; 1.75209; 2.09145
566; 216; 2260;0.339412; 1.75209; 2.09145
566; 216; 2264;0.339412; 1.75209; 2.09145
566; 216; 2264;0.339412; 1.75209; 2.09145
567; 217; 2264;0.339412; 1.75209; 2.09145
567; 217; 2268;0.339412; 1.75209; 2.09145
567; 217; 2268;0.339412; 1.75209; 2.09145
568; 218; 2268;0.339412; 1.75209; 2.09145
568; 218; 2272;0.339412; 1.75209; 2.09145
568; 218; 2272;0.339412; 1.75209; 2.09145
569; 219; 2272;0.339412; 1.75209; 2.09145
569; 219; 2276;0.339412; 1.75209; 2.09145
569; 219; 2276;0.339412; 1.75209; 2.09145
570; 220; 2276;0.339412; 1.75209; 2.09145
570; 220; 2280;0.339412; 1.75209; 2.09145
570; 220; 2280;0.339412; 1.75209; 2.09145
571; 221; 2280;0.339412; 1.75209; 2.09145
571; 221; 2284;0.339412; 1.75209; 2.09145
571; 221; 2284;0.339412; 1.75209; 2.09145
572; 222; 2284;0.339412; 1.75209; 2.09145
572; 222; 2288;0.339412; 1.75209; 2.09145
572; 222; 2288;0.339412; 1.75209; 2.09145
573; 223; 2288;0.339412; 1.75209; 2.09145
573; 223; 2292;0.339412; 1.75209; 2.09145
573; 223; 2292;0.339412; 1.75209; 2.09145
574; 224; 2292;0.339412; 1.75209; 2.09145
574; 224; 2296;0.339412; 1.75209; 2.09145
574; 224; 2296;0.339412; 1.75209; 2.09145
575; 225; 2296;0.339412; 1.75209; 2.09145
575; 225; 2300;0.339412; 1.75209; 2.09145
575; 225; 2300;0.339412; 1.75209; 2.09145
576; 226; 2300;0.339412; 1.75209; 2.09145
576; 226; 2304;0.339412; 1.75209; 2.09145
576; 226; 2304;0.339412; 1.75209; 2.09145
577; 227; 2304;0.339412; 1.75209; 2.09145
577; 227; 2308;0.339412; 1.75209; 2.09145
577; 227; 2308;0.339412; 1.75209; 2.09145
578; 228; 2308;0.339412; 1.75209; 2.09145
578; 228; 2312;0.339412; 1.75209; 2.09145
578; 228; 2312;0.339412; 1.75209; 2.09145
579; 229; 2312;0.339412; 1.75209; 2.09145
579; 229; 2316;0.339412; 1.75209; 2.09145
579; 229; 2316;0.339412; 1.75209; 2.09145
580; 230; 2316;0.339412; 1.75209; 2.09145
580; 230; 2320;0.339412; 1.75209; 2.09145
580; 230; 2320;0.339412; 1.75209; 2.09145
581; 231; 2320;0.339412; 1.75209; 2.09145
581; 231; 2324;0.339412; 1.75209; 2.09145
581; 231; 2324;0.339412; 1.75209; 2.09145
582; 232; 2324;0.339412; 1.75209; 2.09145
582; 232; 2328;0.339412; 1.75209; 2.09145
582; 232; 2328;0.339412; 1.75209; 2.09145
583; 233; 2328;0.339412; 1.75209; 2.09145
583; 233; 2332;0.339412; 1.75209; 2.09145
583; 233; 2332;0.339412; 1.75209; 2.09145
584; 234; 2332;0.339412; 1.75209; 2.09145
584; 234; 2336;0.339412; 1.75209; 2.09145
584; 234; 2336;0.339412; 1.75209; 2.09145
585; 235; 2336;0.339412; 1.75209; 2.09145
585; 235; 2340;0.339412; 1.75209; 2.09145
585; 235; 2340;0.339412; 1.75209; 2.09145
586; 236; 2340;0.339412; 1.75209; 2.09145
586; 236; 2344;0.339412; 1.75209; 2.09145
586; 236; 2344;0.339412; 1.75209; 2.09145
587; 237; 2344;0.339412; 1.75209; 2.09145
587; 237; 2348;0.339412; 1.75209; 2.09145
587; 237; 2348;0.339412; 1.75209; 2.09145
588; 238; 2348;0.339412; 1.75209; 2.09145
588; 238; 2352;0.339412; 1.75209; 2.09145
588; 238; 2352;0.339412; 1.75209; 2.09145
589; 239; 2352;0.339412; 1.75209; 2.09145
589; 239; 2356;0.339412; 1.75209; 2.09145
589; 239; 2356;0.339412; 1.75209; 2.09145
590; 240; 2356;0.339412; 1.75209; 2.09145
590; 240; 2360;0.339412; 1.75209; 2.09145
590; 240; 2360;0.339412; 1.75209; 2.09145
591; 241; 2360;0.339412; 1.75209; 2.09145
591; 241; 2364;0.339412; 1.75209; 2.09145
591; 241; 2364;0.339412; 1.75209; 2.09145
592; 242; 2364;0.339412; 1.75209; 2.09145
592; 242; 2368;0.339412; 1.75209; 2.09145
592; 242; 2368;0.339412; 1.75209; 2.09145
593; 243; 2368;0.339412; 1.75209; 2.09145
593; 243; 2372;0.339412; 1.75209; 2.09145
593; 243; 2372;0.339412; 1.75209; 2.09145
594; 244; 2372;0.339412; 1.75209; 2.09145
594; 244; 2376;0.339412; 1.75209; 2.09145
594; 244; 2376;0.339412; 1.75209; 2.09145
595; 245; 2376;0.339412; 1.75209; 2.09145
595; 245; 2380;0.339412; 1.75209; 2.09145
595; 245; 2380;0.339412; 1.75209; 2.09145
596; 246; 2380;0.339412; 1.75209; 2.09145
596; 246; 2384;0.339412; 1.75209; 2.09145
596; 246; 2384;0.339412; 1.75209; 2.09145
597; 247; 2384;0.339412; 1.75209; 2.09145
597; 247; 2388;0.339412; 1.75209; 2.09145
597; 247; 2388;0.339412; 1.75209; 2.09145
598; 248; 2388;0.339412; 1.75209; 2.09145
598; 248; 2392;0.339412; 1.75209; 2.09145
598; 248; 2392;0.339412; 1.75209; 2.09145
599; 249; 2392;0.339412; 1.75209; 2.09145
599; 249; 2396;0.339412; 1.75209; 2.09145
599; 249; 2396;0.339412; 1.75209; 2.09145
600; 250; 2396;0.339412; 1.75209; 2.09145
600; 250; 2400;0.339412; 1.75209; 2.09145
600; 250; 2400;0.339412; 1.75209; 2.09145
601; 251; 2400;0.339412; 1.75209; 2.09145
601; 251; 2404;0.339412; 1.75209; 2.09145
601; 251; 2404;0.339412; 1.75209; 2.09145
602; 252; 2404;0.339412; 1.75209; 2.09145
602; 252; 2408;0.339412; 1.75209; 2.09145
602; 252; 2408;0.339412; 1.75209; 2.09145
603; 253; 2408;0.339412; 1.75209; 2.09145
603; 253; 2412;0.339412; 1.75209; 2.09145
603; 253; 2412;0.339412; 1.75209; 2.09145
604; 254; 2412;0.339412; 1.75209; 2.09145
604; 254; 2416;0.339412; 1.75209; 2.09145
604; 254; 2416;0.339412; 1.75209; 2.09145
605; 255; 2416;0.339412; 1.75209; 2.09145
605; 255; 2420;0.339412; 1.75209; 2.09145
605; 255; 2420;0.339412; 1.75209; 2.09145
606; 256; 2420;0.339412; 1.75209; 2.09145
606; 256; 2424;0.339412; 1.75209; 2.09145
606; 256; 2424;0.339412; 1.75209; 2.09145
607; 257; 2424;0.339412; 1.75209; 2.09145
607; 257; 2428;0.339412; 1.75209; 2.09145
607; 257; 2428;0.339412; 1.75209; 2.09145
608; 258; 2428;0.339412; 1.75209; 2.09145
608; 258; 2432;0.339412; 1.75209; 2.09145
608; 258; 2432;0.339412; 1.75209; 2.09145
609; 259; 2432;0.339412; 1.75209; 2.09145
609; 259; 2436;0.339412; 1.75209; 2.09145
609; 259; 2436;0.339412; 1.75209; 2.09145
610; 260; 2436;0.339412; 1.75209; 2.09145
610; 260; 2440;0.339412; 1.75209; 2.09145
610; 260; 2440;0.339412; 1.75209; 2.09145
611; 261; 2440;0.339412; 1.75209; 2.09145
611; 261; 2444;0.339412; 1.75209; 2.09145
611; 261; 2444;0.339412; 1.75209; 2.09145
612; 262; 2444;0.339412; 1.75209; 2.09145
612; 262; 2448;0.339412; 1.75209; 2.09145
612; 262; 2448;0.339412; 1.75209; 2.09145
613; 263; 2448;0.339412; 1.75209; 2.09145
613; 263; 2452;0.339412; 1.75209; 2.09145
613; 263; 2452;0.339412; 1.75209; 2.09145
614; 264; 2452;0.339412; 1.75209; 2.09145
614; 264; 2456;0.339412; 1.75209; 2.09145
614; 264; 2456;0.339412; 1.75209; 2.09145
615; 265; 2456;0.339412; 1.75209; 2.09145
615; 265; 2460;0.339412; 1.75209; 2.09145
615; 265; 2460;0.339412; 1.75209; 2.09145
616; 266; 2460;0.339412; 1.75209; 2.09145
616; 266; 2464;0.339412; 1.75209; 2.09145
616; 266; 2464;0.339412; 1.75209; 2.09145
617; 267; 2464;0.339412; 1.75209; 2.09145
617; 267; 2468;0.339412; 1.75209; 2.09145
617; 267; 2468;0.339412; 1.75209; 2.09145
618; 268; 2468;0.339412; 1.75209; 2.09145
618; 268; 2472;0.339412; 1.75209; 2.09145
618; 268; 2472;0.339412; 1.75209; 2.09145
619; 269; 2472;0.339412; 1.75209; 2.09145
619; 269; 2476;0.339412; 1.75209; 2.09145
619; 269; 2476;0.339412; 1.75209; 2.09145
620; 270; 2476;0.339412; 1.75209; 2.09145
620; 270; 2480;0.339412; 1.75209; 2.09145
620; 270; 2480;0.339412; 1.75209; 2.09145
621; 271; 2480;0.339412; 1.75209; 2.09145
621; 271; 2484;0.339412; 1.75209; 2.09145
621; 271; 2484;0.339412; 1.75209; 2.09145
622; 272; 2484;0.339412; 1.75209; 2.09145
622; 272; 2488;0.339412; 1.75209; 2.09145
622; 272; 2488;0.339412; 1.75209; 2.09145
623; 273; 2488;0.339412; 1.75209; 2.09145
623; 273; 2492;0.339412; 1.75209; 2.09145
623; 273; 2492;0.339412; 1.75209; 2.09145
624; 274; 2492;0.339412; 1.75209; 2.09145
624; 274; 2496;0.339412; 1.75209; 2.09145
624; 274; 2496;0.339412; 1.75209; 2.09145
625; 275; 2496;0.339412; 1.75209; 2.09145
625; 275; 2500;0.339412; 1.75209; 2.09145
625; 275; 2500;0.339412; 1.75209; 2.09145
626; 276; 2500;0.339412; 1.75209; 2.09145
626; 276; 2504;0.339412; 1.75209; 2.09145
626; 276; 2504;0.339412; 1.75209; 2.09145
627; 277; 2504;0.339412; 1.75209; 2.09145
627; 277; 2508;0.339412; 1.75209; 2.09145
627; 277; 2508;0.339412; 1.75209; 2.09145
628; 278; 2508;0.339412; 1.75209; 2.09145
628; 278; 2512;0.339412; 1.75209; 2.09145
628; 278; 2512;0.339412; 1.75209; 2.09145
629; 279; 2512;0.339412; 1.75209; 2.09145
629; 279; 2516;0.339412; 1.75209; 2.09145
629; 279; 2516;0.339412; 1.75209; 2.09145
630; 280; 2516;0.339412; 1.75209; 2.09145
630; 280; 2520;0.339412; 1.75209; 2.09145
630; 280; 2520;0.339412; 1.75209; 2.09145
631; 281; 2520;0.339412; 1.75209; 2.09145
631; 281; 2524;0.339412; 1.75209; 2.09145
631; 281; 2524;0.339412; 1.75209; 2.09145
632; 282; 2524;0.339412; 1.75209; 2.09145
632; 282; 2528;0.339412; 1.75209; 2.09145
632; 282; 2528;0.339412; 1.75209; 2.09145
633; 283; 2528;0.339412; 1.75209; 2.09145
633; 283; 2532;0.339412; 1.75209; 2.09145
633; 283; 2532;0.339412; 1.75209; 2.09145
634; 284; 2532;0.339412; 1.75209; 2.09145
634; 284; 2536;0.339412; 1.75209; 2.09145
634; 284; 2536;0.339412; 1.75209; 2.09145
635; 285; 2536;0.339412; 1.75209; 2.09145
635; 285; 2540;0.339412; 1.75209; 2.09145
635; 285; 2540;0.339412; 1.75209; 2.09145
636; 286; 2540;0.339412; 1.75209; 2.09145
636; 286; 2544;0.339412; 1.75209; 2.09145
636; 286; 2544;0.339412; 1.75209; 2.09145
637; 287; 2544;0.339412; 1.75209; 2.09145
637; 287; 2548;0.339412; 1.75209; 2.09145
637; 287; 2548;0.339412; 1.75209; 2.09145
638; 288; 2548;0.339412; 1.75209; 2.09145
638; 288; 2552;0.339412; 1.75209; 2.09145
638; 288; 2552;0.339412; 1.75209; 2.09145
639; 289; 2552;0.339412; 1.75209; 2.09145
639; 289; 2556;0.339412; 1.75209; 2.09145
639; 289; 2556;0.339412; 1.75209; 2.09145
640; 290; 2556;0.339412; 1.75209; 2.09145
640; 290; 2560;0.339412; 1.75209; 2.09145
640; 290; 2560;0.339412; 1.75209; 2.09145
641; 291; 2560;0.339412; 1.75209; 2.09145
641; 291; 2564;0.339412; 1.75209; 2.09145
641; 291; 2564;0.339412; 1.75209; 2.09145
642; 292; 2564;0.339412; 1.75209; 2.09145
642; 292; 2568;0.339412; 1.75209; 2.09145
642; 292; 2568;0.339412; 1.75209; 2.09145
643; 293; 2568;0.339412; 1.75209; 2.09145
643; 293; 2572;0.339412; 1.75209; 2.09145
643; 293; 2572;0.339412; 1.75209; 2.09145
644; 294; 2572;0.339412; 1.75209; 2.09145
644; 294; 2576;0.339412; 1.75209; 2.09145
644; 294; 2576;0.339412; 1.75209; 2.09145
645; 295; 2576;0.339412; 1.75209; 2.09145
645; 295; 2580;0.339412; 1.75209; 2.09145
645; 295; 2580;0.339412; 1.75209; 2.09145
646; 296; 2580;0.339412; 1.75209; 2.09145
646; 296; 2584;0.339412; 1.75209; 2.09145
646; 296; 2584;0.339412; 1.75209; 2.09145
647; 297; 2584;0.339412; 1.75209; 2.09145
647; 297; 2588;0.339412; 1.75209; 2.09145
647; 297; 2588;0.339412; 1.75209; 2.09145
648; 298; 2588;0.339412; 1.75209; 2.09145
648; 298; 2592;0.339412; 1.75209; 2.09145
648; 298; 2592;0.850487; 1.77643; 1.79001
649; 0; 2592;0.850487; 1.77643; 1.79001
649; 0; 2596;0.850487; 1.77643; 1.79001
649; 0; 2596;0.850487; 1.77643; 1.79001
650; 1; 2596;0.850487; 1.77643; 1.79001
650; 1; 2600;0.850487; 1.77643; 1.79001
650; 1; 2600;0.850487; 1.77643; 1.79001
651; 2; 2600;0.850487; 1.77643; 1.79001
651; 2; 2604;0.850487; 1.77643; 1.79001
651; 2; 2604;0.850487; 1.77643; 1.79001
652; 3; 2604;0.850487; 1.77643; 1.79001
652; 3; 2608;0.850487; 1.77643; 1.79001
652; 3; 2608;0.850487; 1.77643; 1.79001
653; 4; 2608;0.850487; 1.77643; 1.79001
653; 4; 2612;0.850487; 1.77643; 1.79001
653; 4; 2612;0.850487; 1.77643; 1.79001
654; 5; 2612;0.850487; 1.77643; 1.79001
654; 5; 2616;0.850487; 1.77643; 1.79001
654; 5; 2616;0.850487; 1.77643; 1.79001
655; 6; 2616;0.850487; 1.77643; 1.79001
655; 6; 2620;0.850487; 1.77643; 1.79001
655; 6; 2620;0.850487; 1.77643; 1.79001
656; 7; 2620;0.850487; 1.77643; 1.79001
656; 7; 2624;0.850487; 1.77643; 1.79001
656; 7; 2624;0.850487; 1.77643; 1.79001
657; 8; 2624;0.850487; 1.77643; 1.79001
657; 8; 2628;0.850487; 1.77643; 1.79001
657; 8; 2628;0.850487; 1.77643; 1.79001
658; 9; 2628;0.850487; 1.77643; 1.79001
658; 9; 2632;0.850487; 1.77643; 1.79001
658; 9; 2632;0.850487; 1.77643; 1.79001
659; 10; 2632;0.850487; 1.77643; 1.79001
659; 10; 2636;0.850487; 1.77643; 1.79001
659; 10; 2636;0.850487; 1.77643; 1.79001
660; 11; 2636;0.850487; 1.77643; 1.79001
660; 11; 2640;0.850487; 1.77643; 1.79001
660; 11; 2640;0.850487; 1.77643; 1.79001
661; 12; 2640;0.850487; 1.77643; 1.79001
661; 12; 2644;0.850487; 1.77643; 1.79001
661; 12; 2644;0.850487; 1.77643; 1.79001
662; 13; 2644;0.850487; 1.77643; 1.79001
662; 13; 2648;0.850487; 1.77643; 1.79001
662; 13; 2648;0.850487; 1.77643; 1.79001
663; 14; 2648;0.850487; 1.77643; 1.79001
663; 14; 2652;0.850487; 1.77643; 1.79001
663; 14; 2652;0.850487; 1.77643; 1.79001
664; 15; 2652;0.850487; 1.77643; 1.79001
664; 15; 2656;0.850487; 1.77643; 1.79001
664; 15; 2656;0.850487; 1.77643; 1.79001
665; 16; 2656;0.850487; 1.77643; 1.79001
665; 16; 2660;0.850487; 1.77643; 1.79001
665; 16; 2660;0.850487; 1.77643; 1.79001
666; 17; 2660;0.850487; 1.77643; 1.79001
666; 17; 2664;0.850487; 1.77643; 1.79001
666; 17; 2664;0.850487; 1.77643; 1.79001
667; 18; 2664;0.850487; 1.77643; 1.79001
667; 18; 2668;0.850487; 1.77643; 1.79001
667; 18; 2668;0.850487; 1.77643; 1.79001
668; 19; 2668;0.850487; 1.77643; 1.79001
668; 19; 2672;0.850487; 1.77643; 1.79001
668; 19; 2672;0.850487; 1.77643; 1.79001
669; 20; 2672;0.850487; 1.77643; 1.79001
669; 20; 2676;0.850487; 1.77643; 1.79001
669; 20; 2676;0.850487; 1.77643; 1.79001
670; 21; 2676;0.850487; 1.77643; 1.79001
670; 21; 2680;0.850487; 1.77643; 1.79001
670; 21; 2680;0.850487; 1.77643; 1.79001
671; 22; 2680;0.850487; 1.77643; 1.79001
671; 22; 2684;0.850487; 1.77643; 1.79001
671; 22; 2684;0.850487; 1.77643; 1.79001
672; 23; 2684;0.850487; 1.77643; 1.79001
672; 23; 2688;0.850487; 1.77643; 1.79001
672; 23; 2688;0.850487; 1.77643; 1.79001
673; 24; 2688;0.850487; 1.77643; 1.79001
673; 24; 2692;0.850487; 1.77643; 1.79001
673; 24; 2692;0.850487; 1.77643; 1.79001
674; 25; 2692;0.850487; 1.77643; 1.79001
674; 25; 2696;0.850487; 1.77643; 1.79001
674; 25; 2696;0.850487; 1.77643; 1.79001
675; 26; 2696;0.850487; 1.77643; 1.79001
675; 26; 2700;0.850487; 1.77643; 1.79001
675; 26; 2700;0.850487; 1.77643; 1.79001
676; 27; 2700;0.850487; 1.77643; 1.79001
676; 27; 2704;0.850487; 1.77643; 1.79001
676; 27; 2704;0.850487; 1.77643; 1.79001
677; 28; 2704;0.850487; 1.77643; 1.79001
677; 28; 2708;0.850487; 1.77643; 1.79001
677; 28; 2708;0.850487; 1.77643; 1.79001
678; 29; 2708;0.850487; 1.77643; 1.79001
678; 29; 2712;0.850487; 1.77643; 1.79001
678; 29; 2712;0.850487; 1.77643; 1.79001
679; 30; 2712;0.850487; 1.77643; 1.79001
679; 30; 2716;0.850487; 1.77643; 1.79001
679; 30; 2716;0.850487; 1.77643; 1.79001
680; 31; 2716;0.850487; 1.77643; 1.79001
680; 31; 2720;0.850487; 1.77643; 1.79001
680; 31; 2720;0.850487; 1.77643; 1.79001
681; 32; 2720;0.850487; 1.77643; 1.79001
681; 32; 2724;0.850487; 1.77643; 1.79001
681; 32; 2724;0.850487; 1.77643; 1.79001
682; 33; 2724;0.850487; 1.77643; 1.79001
682; 33; 2728;0.850487; 1.77643; 1.79001
682; 33; 2728;0.850487; 1.77643; 1.79001
683; 34; 2728;0.850487; 1.77643; 1.79001
683; 34; 2732;0.850487; 1.77643; 1.79001
683; 34; 2732;0.850487; 1.77643; 1.79001
684; 35; 2732;0.850487; 1.77643; 1.79001
684; 35; 2736;0.850487; 1.77643; 1.79001
684; 35; 2736;0.850487; 1.77643; 1.79001
685; 36; 2736;0.850487; 1.77643; 1.79001
685; 36; 2740;0.850487; 1.77643; 1.79001
685; 36; 2740;0.850487; 1.77643; 1.79001
686; 37; 2740;0.850487; 1.77643; 1.79001
686; 37; 2744;0.850487; 1.77643; 1.79001
686; 37; 2744;0.850487; 1.77643; 1.79001
687; 38; 2744;0.850487; 1.77643; 1.79001
687; 38; 2748;0.850487; 1.77643; 1.79001
687; 38; 2748;0.850487; 1.77643; 1.79001
688; 39; 2748;0.850487; 1.77643; 1.79001
688; 39; 2752;0.850487; 1.77643; 1.79001
688; 39; 2752;0.850487; 1.77643; 1.79001
689; 40; 2752;0.850487; 1.77643; 1.79001
689; 40; 2756;0.850487; 1.77643; 1.79001
689; 40; 2756;0.850487; 1.77643; 1.79001
690; 41; 2756;0.850487; 1.77643; 1.79001
690; 41; 2760;0.850487; 1.77643; 1.79001
690; 41; 2760;0.850487; 1.77643; 1.79001
691; 42; 2760;0.850487; 1.77643; 1.79001
691; 42; 2764;0.850487; 1.77643; 1.79001
691; 42; 2764;0.850487; 1.77643; 1.79001
692; 43; 2764;0.850487; 1.77643; 1.79001
692; 43; 2768;0.850487; 1.77643; 1.79001
692; 43; 2768;0.850487; 1.77643; 1.79001
693; 44; 2768;0.850487; 1.77643; 1.79001
693; 44; 2772;0.850487; 1.77643; 1.79001
693; 44; 2772;0.850487; 1.77643; 1.79001
694; 45; 2772;0.850487; 1.77643; 1.79001
694; 45; 2776;0.850487; 1.77643; 1.79001
694; 45; 2776;0.850487; 1.77643; 1.79001
695; 46; 2776;0.850487; 1.77643; 1.79001
695; 46; 2780;0.850487; 1.77643; 1.79001
695; 46; 2780;0.850487; 1.77643; 1.79001
696; 47; 2780;0.850487; 1.77643; 1.79001
696; 47; 2784;0.850487; 1.77643; 1.79001
696; 47; 2784;0.850487; 1.77643; 1.79001
697; 48; 2784;0.850487; 1.77643; 1.79001
697; 48; 2788;0.850487; 1.77643; 1.79001
697; 48; 2788;0.850487; 1.77643; 1.79001
698; 49; 2788;0.850487; 1.77643; 1.79001
698; 49; 2792;0.850487; 1.77643; 1.79001
698; 49; 2792;0.850487; 1.77643; 1.79001
699; 50; 2792;0.850487; 1.77643; 1.79001
699; 50; 2796;0.850487; 1.77643; 1.79001
699; 50; 2796;0.850487; 1.77643; 1.79001
700; 51; 2796;0.850487; 1.77643; 1.79001
700; 51; 2800;0.850487; 1.77643; 1.79001
700; 51; 2800;0.850487; 1.77643; 1.79001
701; 52; 2800;0.850487; 1.77643; 1.79001
701; 52; 2804;0.850487; 1.77643; 1.79001
701; 52; 2804;0.850487; 1.77643; 1.79001
702; 53; 2804;0.850487; 1.77643; 1.79001
702; 53; 2808;0.850487; 1.77643; 1.79001
702; 53; 2808;0.850487; 1.77643; 1.79001
703; 54; 2808;0.850487; 1.77643; 1.79001
703; 54; 2812;0.850487; 1.77643; 1.79001
703; 54; 2812;0.850487; 1.77643; 1.79001
704; 55; 2812;0.850487; 1.77643; 1.79001
704; 55; 2816;0.850487; 1.77643; 1.79001
704; 55; 2816;0.850487; 1.77643; 1.79001
705; 56; 2816;0.850487; 1.77643; 1.79001
705; 56; 2820;0.850487; 1.77643; 1.79001
705; 56; 2820;0.850487; 1.77643; 1.79001
706; 57; 2820;0.850487; 1.77643; 1.79001
706; 57; 2824;0.850487; 1.77643; 1.79001
706; 57; 2824;0.850487; 1.77643; 1.79001
707; 58; 2824;0.850487; 1.77643; 1.79001
707; 58; 2828;0.850487; 1.77643; 1.79001
707; 58; 2828;0.850487; 1.77643; 1.79001
708; 59; 2828;0.850487; 1.77643; 1.79001
708; 59; 2832;0.850487; 1.77643; 1.79001
708; 59; 2832;0.850487; 1.77643; 1.79001
709; 60; 2832;0.850487; 1.77643; 1.79001
709; 60; 2836;0.850487; 1.77643; 1.79001
709; 60; 2836;0.850487; 1.77643; 1.79001
710; 61; 2836;0.850487; 1.77643; 1.79001
710; 61; 2840;0.850487; 1.77643; 1.79001
710; 61; 2840;0.850487; 1.77643; 1.79001
711; 62; 2840;0.850487; 1.77643; 1.79001
711; 62; 2844;0.850487; 1.77643; 1.79001
711; 62; 2844;0.850487; 1.77643; 1.79001
712; 63; 2844;0.850487; 1.77643; 1.79001
712; 63; 2848;0.850487; 1.77643; 1.79001
712; 63; 2848;0.850487; 1.77643; 1.79001
713; 64; 2848;0.850487; 1.77643; 1.79001
713; 64; 2852;0.850487; 1.77643; 1.79001
713; 64; 2852;0.850487; 1.77643; 1.79001
714; 65; 2852;0.850487; 1.77643; 1.79001
714; 65; 2856;0.850487; 1.77643; 1.79001
714; 65; 2856;0.850487; 1.77643; 1.79001
715; 66; 2856;0.850487; 1.77643; 1.79001
715; 66; 2860;0.850487; 1.77643; 1.79001
715; 66; 2860;0.850487; 1.77643; 1.79001
716; 67; 2860;0.850487; 1.77643; 1.79001
716; 67; 2864;0.850487; 1.77643; 1.79001
716; 67; 2864;0.850487; 1.77643; 1.79001
717; 68; 2864;0.850487; 1.77643; 1.79001
717; 68; 2868;0.850487; 1.77643; 1.79001
717; 68; 2868;0.850487; 1.77643; 1.79001
718; 69; 2868;0.850487; 1.77643; 1.79001
718; 69; 2872;0.850487; 1.77643; 1.79001
718; 69; 2872;0.850487; 1.77643; 1.79001
719; 70; 2872;0.850487; 1.77643; 1.79001
719; 70; 2876;0.850487; 1.77643; 1.79001
719; 70; 2876;0.850487; 1.77643; 1.79001
720; 71; 2876;0.850487; 1.77643; 1.79001
720; 71; 2880;0.850487; 1.77643; 1.79001
720; 71; 2880;0.850487; 1.77643; 1.79001
721; 72; 2880;0.850487; 1.77643; 1.79001
721; 72; 2884;0.850487; 1.77643; 1.79001
721; 72; 2884;0.850487; 1.77643; 1.79001
722; 73; 2884;0.850487; 1.77643; 1.79001
722; 73; 2888;0.850487; 1.77643; 1.79001
722; 73; 2888;0.850487; 1.77643; 1.79001
723; 74; 2888;0.850487; 1.77643; 1.79001
723; 74; 2892;0.850487; 1.77643; 1.79001
723; 74; 2892;0.850487; 1.77643; 1.79001
724; 75; 2892;0.850487; 1.77643; 1.79001
724; 75; 2896;0.850487; 1.77643; 1.79001
